A0,A1,A2,A3,A4,A5,labels
0.0640739426336762,0.13665087726054376,0.05528420900236905,0.07186888648299919,0.08148565525164779,0.02448491446378067,0
0.08358637282284291,0.06319301131532187,0.11580107976216399,0.14983443499299934,0.06828455834878831,0.08388889199984617,0
0.10861106454044923,0.15103236629930988,0.11420853053164305,0.12767127538896067,0.05773069336137611,0.07877574347854732,0
0.10641591614416797,0.1086898409509724,0.11122566054431816,0.1528827660064998,0.08564058216529678,0.05819843845380805,0
0.0665373869450585,0.11981010013336404,0.05857042170026937,0.08678777709024854,0.0885157214641931,0.03342253179775834,0
0.1223429372860753,0.259187579404975,0.20040841745348964,0.07534757011017033,0.10902738597461221,0.23135957801047766,0
0.09175720296455649,0.103236636928838,0.12983068012627685,0.13498726982136178,0.034606859609886534,0.13736909990757765,0
0.10063535870062733,0.12825722008921928,0.11663527221624638,0.13125754716954943,0.07194860782116234,0.08989580225454279,0
0.09790361847414401,0.17578563553703747,0.08468317336896952,0.09535896664585575,0.08965525838143863,0.019309410472709884,0
0.13561138981470866,0.14258524634345468,0.14297553091787807,0.17307347613121465,0.0865171490247164,0.136350627234636,0
0.044317607067144896,0.10206045566916197,0.055865615864305274,0.0660232634806395,0.09473934616607242,0.03223777787209153,0
0.09970851826664191,0.10601670172443592,0.13182768630423164,0.14481365450017505,0.05371601714523426,0.09162097025156639,0
0.057634840671251186,0.06960854545900937,0.09858638093700929,0.10740883982863406,0.07149279305426413,0.07364180980065782,0
0.6886369599724144,0.4298419014673981,0.6465760191357478,0.7935201986254709,0.8458544760879578,0.3022947690285522,1
0.13161134162592947,0.21647081456492237,0.1797305560159323,0.11762971440331207,0.09731645273276611,0.2294265584475476,0
0.10587932431396589,0.11735081204495051,0.15278361189314976,0.14628402593021644,0.06134214882218493,0.08270413807417937,0
0.12751373128620447,0.21374421255385517,0.15743486678863944,0.1134337764200232,0.12003706572892263,0.181350491253384,0
0.13119670248440968,0.13536777043180623,0.12464857548728021,0.17138792839433792,0.07838260856930233,0.1010782165003102,0
0.15090425697546805,0.2480138574380526,0.1713127957974646,0.12483812068229552,0.08155578060040135,0.13896955696505736,0
0.07534237106791998,0.03688932132620312,0.08898052843545454,0.15535729353510605,0.05780081871012967,0.12940838493336032,0
0.09639140513448356,0.09136789876301613,0.10740859810291088,0.14972684683958168,0.06851246573223742,0.133066572493314,0
0.10605005807812108,0.1479315247965276,0.0980049740750731,0.12598572765208393,0.0819064073441692,0.13491645142988146,0
0.053561620869262624,0.11483806117200623,0.054500573666715915,0.07104404397346378,0.09463415814294206,0.0374964224895249,0
0.012390393170120861,0.12975417805607967,0.003791783882192666,0.0005379407670883171,0.08762162326758512,0.022011480829493828,0
0.025707626774227138,0.06180297891752291,0.07065357300485667,0.06566463630258061,0.024824373458763607,0.02234404333494416,0
0.04414687330298969,0.04089903016600781,0.060668542115082644,0.10679917362593394,0.049420839534078095,0.07066953240819548,0
0.09207427995513041,0.10831560145925728,0.12164042694074069,0.13204652696127897,0.07722554031486843,0.10706434159841617,0
0.04302490856711261,0.10735327133770414,0.07252418638673837,0.06057213037414455,0.09628210383865095,0.04859569610892972,0
0.03870778338775947,0.0,0.13625143416678975,0.12627262939453104,0.07277258066901678,0.07779884111878697,0
0.14092852704125663,0.25576596119500833,0.12133708423016527,0.10500603773563955,0.07876829798744696,0.07623995437448855,0
0.15931899249454623,0.1660554087524448,0.1785171851736307,0.19218830472175286,0.08280050554077721,0.13034371697993938,0
0.05746410690709597,0.08660971093978125,0.03619889679533264,0.09571759382391462,0.06677686335058657,0.037434067019752965,0
0.03439065820840634,0.10943831993440259,0.028109757846654954,0.04647808227643062,0.1056263065600641,0.02560731291967554,0
0.04407370168978031,0.043091004331767706,0.08116945363813764,0.10522121404247489,0.06758330486125262,0.10995347836451592,0
0.1075622714177815,0.09029864307240155,0.157662373821571,0.16690508866860193,0.08618405361813693,0.08887732958160116,0
0.04487858943508344,0.15226201034351666,0.03233127723549613,0.03317301397044625,0.07186095113522036,0.02648028949648266,0
0.10939156174801588,0.23561049142692342,0.1783149566999137,0.07215578822544631,0.09656260523366521,0.16183322921476767,0
0.07958632463406375,0.07602407960269686,0.0994458519503063,0.13538175971722655,0.04982406028941115,0.1281820606945122,0
0.16909959812686604,0.28388738585817186,0.11375351646577996,0.12752782451773712,0.046633356921123734,0.18159991313247176,0
0.07914729495480748,0.03362809146982864,0.09479459705481662,0.16313950329898372,0.05603015365410206,0.07929537239331347,0
0.12766007451262323,0.1535985799567849,0.11628137238724172,0.15399451025848235,0.08493932867776109,0.07788198174514956,0
0.02434175666098548,0.1566994214595672,0.03791783882192665,0.0,0.07976758420718531,0.014237832264592326,0
0.09661091997411171,0.08757204106133437,0.09307565502822261,0.15259586426405272,0.06015001789337425,0.10267867355778992,0
0.14080657435257427,0.1584102305645505,0.18488738209571431,0.17009687055332595,0.09566850703705722,0.18841744449420358,0
0.10087926407799193,0.21294227078589426,0.207991985217875,0.0748454920608879,0.1323966584467392,0.20450515569536334,0
0.04482980835961052,0.0854335296801052,0.0960585250155475,0.07792968579219425,0.11330503224857995,0.08147781383533127,0
0.07595213451133144,0.11601424243168229,0.12639279607308884,0.10317703912753928,0.08180121932103883,0.0840343880959807,0
0.09607432814390963,0.16418421129386926,0.08033526118405526,0.10045147257429182,0.11633795358217182,0.055018309495439253,0
0.04195172490670844,0.07495482391208227,0.0355669328149672,0.0807269777810535,0.07485880979443547,0.032923688039582844,0
0.03809801994434801,0.1307165081776328,0.015242971206414518,0.037655853696182226,0.0846412959455584,0.025253965257634563,0
0.13375770894673783,0.23197502207883386,0.1844323680298512,0.11034958268871684,0.12449002537477429,0.19945436264383645,0
0.14495296576777222,0.19786576554822863,0.1623641858354899,0.14972684683958168,0.07852285926680948,0.16310112376679706,0
0.1223917183615482,0.2617003302779192,0.10920337580714874,0.07373374780890538,0.0950023162238983,0.1251682129888686,0
0.08409857411530854,0.14515146000092968,0.12775783827067821,0.09561000567049696,0.08266025484327007,0.2389253750094727,0
0.12461125729556592,0.12451482517206822,0.09044668486990236,0.16902098901914933,0.07119476032206144,0.10367636107414091,0
0.06017145659584286,0.11735081204495051,0.07211972943930449,0.07907729276198266,0.07382446090032031,0.04356568821399345,0
0.09029377070036897,0.06886006647557916,0.12386494015162706,0.1558952343021944,0.07110710363611948,0.10953777523270301,0
0.11763556350293881,0.20636634828861455,0.16372922803307927,0.10382256804804527,0.1288202656603072,0.13763930694325605,0
0.04936644837859179,0.09425488912767552,0.04585530641531663,0.0786828028661179,0.05029740639349774,0.034253938061384166,0
0.12570883149370654,0.14932155719432655,0.12747977411931743,0.15399451025848235,0.07843520258086749,0.0769466496985705,0
0.14253830253186284,0.19733113770292132,0.13013402283685227,0.14649920223705176,0.0664963619555723,0.07318453635566363,0
0.0908547530683075,0.11050757562501717,0.08630100115870505,0.12881888235874908,0.07335111479623373,0.08702745064503369,0
0.8875255146959405,0.8635888774608682,0.907268341060991,0.79503196460151,0.915603031012877,0.6819323446182604,1
0.06019584713357931,0.08345540665246823,0.10692830547783315,0.10181425585091552,0.015637952772046007,0.0688612237848093,0
0.14817251674898474,0.21107107332731873,0.08541625158619343,0.14560263429190456,0.11395369172455048,0.23239883584000992,0
0.11265989380470133,0.12280401606708488,0.1159527511174517,0.15259586426405272,0.0,0.04605990700487095,0
0.07412284418109706,0.11189760802281615,0.07833825500610046,0.10324876456315105,0.05546915086407349,0.0745355715340556,0
0.05246404667112199,0.10601670172443592,0.057331772298753095,0.07534757011017033,0.049385776859701344,0.03400451618229641,0
0.10026950063458047,0.07345786594522187,0.09530016823910899,0.16747889215349615,0.048596866686223664,0.10856087287294267,0
0.09934266020059503,0.16808699456461249,0.08918275690917148,0.10263909836045096,0.07608600339762293,0.01679440652524175,0
0.14712372362631704,0.2504731455264661,0.11916312813770814,0.11762971440331207,0.047895613198688,0.1368494709928115,0
0.05553725442591577,0.141729841790963,0.06638149649758625,0.05587411434157323,0.08632430431564407,0.037662703742250066,0
0.13397722378636595,0.1486800037799578,0.16372922803307927,0.16661818692615485,0.03504514303959634,0.12315205279957596,0
0.10409881505920442,0.1538124310949078,0.09123032020555553,0.11920767398677112,0.06295503184351701,0.0136350627234636,0
0.1123672073518638,0.1584102305645505,0.1946449059525568,0.12828094159166076,0.11861702741666284,0.13903191243482932,0
0.0286588818403386,0.05896945133739427,0.027073336918855634,0.0719047492008051,0.1538725465025199,0.09083113430112184,0
0.5837212618813812,0.44141605758626523,0.4985032357404266,0.6315117728298145,0.8541833095746442,0.1901526405214544,1
0.07443992117167102,0.10697903184598906,0.0752542707819171,0.10701434993276929,0.0413914871017944,0.06484968856281469,0
0.05746410690709597,0.10473359489569842,0.04380774311893258,0.08356013248771865,0.06761836753562943,0.004697445389485935,0
0.11339160993679508,0.1362231749842979,0.13650421975893595,0.1446702036289515,0.08218690873918345,0.0737249504270204,0
0.05868363379391889,0.1941233706310776,0.055865615864305274,0.025390804206568585,0.10204991377363203,0.03290290288299219,0
0.03148818421776779,0.08880168510554115,0.027856972254508783,0.05605342793060268,0.07771641775614342,0.030450254405295994,0
0.1098549819650086,0.16279417889607029,0.07507732086741477,0.1216463387975715,0.08727099652381727,0.0776741301792431,0
0.13007473774853262,0.17792414691826663,0.14320303795080963,0.1411915200017804,0.08504451670089143,0.1492166391642457,0
0.1437822199564222,0.14766421087387394,0.19649024077522392,0.18168052840462773,0.0683371523603535,0.10001817351418726,0
0.1549530862397202,0.20984142928311197,0.17475067985065262,0.1563973123514768,0.10497764708409359,0.21225801910367423,0
0.05336649656737097,0.056242849326327074,0.1120851315576152,0.11006268094626975,0.09689570064024468,0.09372027106722161,0
0.12951375538059406,0.16300803003419323,0.0677465386951756,0.15037237576008766,0.05003443633567185,0.09727453284422204,0
0.04582982040680532,0.12825722008921928,0.03483385459774328,0.050638157541913614,0.08397510513239952,0.032549555220951217,0
0.13292843066369825,0.17583909832156822,0.11855644271655731,0.14682196669730477,0.08769174861633867,0.1300319396310797,0
0.2528810952516007,0.0799268628734401,0.08690768657985588,0.38753252861042387,0.06593535916554373,0.8909141669448482,0
0.09297672985137938,0.10190006731556978,0.13827371890395918,0.13771283637460927,0.044126375703183604,0.10288652512369637,0
0.9172269191538552,0.8041692575616844,0.880570946962344,0.8785452581554526,0.913028381517634,0.7446496242940996,1
0.10636713506869507,0.13809437244287343,0.08721102929043129,0.13308654577764972,0.046300261514544264,0.12732986927429576,0
0.012512345858803162,0.051805438210276555,0.04691700590233058,0.05293337148149044,0.10331217005119626,0.028496449685775298,0
0.11692823790858155,0.1356350843544599,0.15680290280827403,0.15026478760667,0.10226028981989276,0.17351448721871057,0
0.16590443768338997,0.11724388647588907,0.135771141541712,0.23461389988611817,0.07855792194118626,0.13167396700174072,0
0.10812325378572006,0.10179314174650833,0.12239878371717923,0.1600194468498715,0.07733072833799877,0.13923976400073576,0
0.11775751619162113,0.257209456377338,0.03463162612402634,0.06996816243928716,0.06639117393244194,0.031364801295284406,0
0.03663458768016051,0.12761566667485053,0.049217354790860784,0.03758412826057045,0.0811700911822567,0.001080828142713576,0
0.0668788544733689,0.14440298101749946,0.04828204809991994,0.07079300494882257,0.07168563776333643,0.03560497323977614,0
0.11195256821034401,0.16707120165852862,0.16650986954668723,0.12186151510440685,0.06502372963174734,0.1382628616409754,0
0.07241550653954497,0.18925825723878123,0.08516346599404724,0.048880884369425115,0.09331930785381264,0.026812852001932994,0
0.07287892675653769,0.12216246265271613,0.12204488388817457,0.09453412413632031,0.0770326956057961,0.016129281514341086,0
0.11878191877655235,0.10938485714987187,0.12308130481597389,0.1706348113204143,0.0791189247312148,0.08991658741113344,0
0.060390971435470966,0.15808945385736614,0.08341924540823863,0.052108528971955004,0.08299335024984954,0.015713578382528175,0
0.08204976894544604,0.13060958260857133,0.11428436620928693,0.10235219661800385,0.08632430431564407,0.06694898937846991,0
0.6596879888367451,0.452958957367102,0.6070752339006366,0.7354514230382491,0.8708795322993111,0.2925893826081047,1
0.09478162964387733,0.18257540917244008,0.09340427629801266,0.08621397360535432,0.08152071792602457,0.03556340292659485,0
0.12195268868229196,0.15231547312804739,0.17432094434400408,0.1464633395192459,0.09440625075949298,0.04265114132400504,0
0.0701715770677908,0.1476107480893432,0.07128553698522211,0.07348270878426416,0.09665026191960717,0.026023016051488455,0
0.6537945022949038,0.41748548594702733,0.6232038361403535,0.7505871602475909,0.8797953631453374,0.2517319639408095,1
0.13151377947498366,0.2920137291068427,0.09706966738413221,0.0668481059901749,0.07122982299643822,0.1617500885884051,0
0.14519687114513685,0.2416517860788958,0.1736131446859948,0.12071390813461844,0.08898906756827972,0.1497570532356025,0
0.10356222322900234,0.11564000293996718,0.12389021871084167,0.14402467470844552,0.09352968390007337,0.10307359153301218,0
0.11673311360668988,0.1479315247965276,0.10965838987301187,0.14169359805106282,0.08788459332541097,0.17594635053981614,0
0.08158634872845331,0.20609903436596091,0.08230698880279545,0.05103264743777838,0.08634183565283247,0.024027641018786464,0
0.09429381888914816,0.11612116800074374,0.11334905951834608,0.13007407748195515,0.0729303627037123,0.06547324326053405,0
